Disclaimer: I extracted this by injecting printing statements in the P-Chain code. There is no warranty for accuracy and it is all your responsibility to use this data.,,,,,
Tx ID,Address,Reward Type,nAVAX,Node,Time
# block,203283,,,,
nJjkwGqpDhP8h6Tdxp4SM6tvKSPjMcoGzRj57wwBTxTNpBfZ8,P-avax1kfelxq00phqzdmxg7pczqm7ftluywvhrxvry6p,delegator,1174294490,NodeID-Ezk1hTiN5bogETxygJ5NciRvHXgXvUVVM,2020-10-14T14:14:31Z
nJjkwGqpDhP8h6Tdxp4SM6tvKSPjMcoGzRj57wwBTxTNpBfZ8,P-avax10npe5ujqf879pj5gx96al05y9cnl75t4hqm2p2,delegatee,23965194,NodeID-Ezk1hTiN5bogETxygJ5NciRvHXgXvUVVM,2020-10-14T14:14:31Z
# block,203287,,,,
rQn7mptdbRoiU6faAFX58aJsxvY6DPFuv2nhPXMCfpc3RnEfJ,P-avax152yydd72yvm27u8k35c5uawq0ntx3m5qkd6lu7,delegator,18283730631,NodeID-GMThg1PWUUXURr2XcRV3eYYpjViAW8hp1,2020-10-14T14:25:12Z
rQn7mptdbRoiU6faAFX58aJsxvY6DPFuv2nhPXMCfpc3RnEfJ,P-avax1g6mdpx3rrv768cvp34xzfhpkx0xk23r6ahrru4,delegatee,468813606,NodeID-GMThg1PWUUXURr2XcRV3eYYpjViAW8hp1,2020-10-14T14:25:12Z
# block,203291,,,,
2s8gk2h75okcR1wCVSqQscr59wkk1juaiw5ogCfzVgWVXbg2b8,P-avax1dnm4ucagxurfgek5ckfzfpsx804n0dyzstwt39,delegator,2922022306,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T14:28:30Z
2s8gk2h75okcR1wCVSqQscr59wkk1juaiw5ogCfzVgWVXbg2b8,P-avax1d2kr32sw45kgvj9uwff5hh5n5ewpfqmgykd9ee,delegatee,59633109,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T14:28:30Z
# block,203295,,,,
j7snzCA432fK8Lc9sGp1JNDwFQgFVqH33dALn7LGD6e597C4Z,P-avax1mgfxy9ly4pjc5g2slq8uccn5hqxv4u988czy5f,delegator,405368740,NodeID-D3onstuMsGRctDjbksXU6BV3rrCbWHkB9,2020-10-14T14:42:48Z
j7snzCA432fK8Lc9sGp1JNDwFQgFVqH33dALn7LGD6e597C4Z,P-avax1lqkslv60n6h88lws7mcguqm2gvz8s6rsau2cev,delegatee,10394071,NodeID-D3onstuMsGRctDjbksXU6BV3rrCbWHkB9,2020-10-14T14:42:48Z
# block,203299,,,,
2eaCf3PmBCA3gqVPva54LFQxf5WtSUYApepm7jqvxdXMUBifir,P-avax1rqnl4rlxdap9hff8gf6pr9r9n2y6u5gk6lldrx,delegator,7350997750,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T14:44:45Z
2eaCf3PmBCA3gqVPva54LFQxf5WtSUYApepm7jqvxdXMUBifir,P-avax1d2kr32sw45kgvj9uwff5hh5n5ewpfqmgykd9ee,delegatee,150020363,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T14:44:45Z
# block,203317,,,,
2oSLvtmADumu4MibnxdZNMDDCbChBAZaKDjhZZF4yoUiropgS4,P-avax1y6wzacqv7wf8wmwdmxw5x3zcvt08zllgqpss39,delegator,183774260,NodeID-NM739iz8Ei3uqfx6xSew2W7xB4oQ73By7,2020-10-14T15:22:02Z
2oSLvtmADumu4MibnxdZNMDDCbChBAZaKDjhZZF4yoUiropgS4,P-avax14x790pwdppyvr98n25caqwzwncgxx3ylgct23y,delegatee,3750496,NodeID-NM739iz8Ei3uqfx6xSew2W7xB4oQ73By7,2020-10-14T15:22:02Z
# block,203321,,,,
Ls2BD4QuZN9UNoG6y3pHCQ5g5QAvfTJ13nBRLzyAwVjKqYf4u,P-avax17eg5hnvpc94tv7acdwrkn2sgkzxdeat6s9k0jk,staking,7500990269,NodeID-QFQXwwsUBZkiYmuSPrnweEsn772bPG4Jv,2020-10-14T15:32:34Z
# block,203325,,,,
2Hw1otjdVG8mojXBFhX2zGTdiYMTaLuDVHc81qsKEwV5uKPgH,P-avax1cwxva93tyrvq08wvzamfm39zd6l22kh3kdjppd,delegator,10806826250,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T15:32:39Z
2Hw1otjdVG8mojXBFhX2zGTdiYMTaLuDVHc81qsKEwV5uKPgH,P-avax17s3xwv48lrvvd5cdsq86jp3lta75yr4hsahfq2,delegatee,2701706563,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T15:32:39Z
# block,203329,,,,
2aayik4aC8MbNfB19Qvgf6FdXmiDnyqy4SNdgwj1FBE78ELLK9,P-avax17eg5hnvpc94tv7acdwrkn2sgkzxdeat6s9k0jk,delegator,1634834449,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2020-10-14T15:43:41Z
2aayik4aC8MbNfB19Qvgf6FdXmiDnyqy4SNdgwj1FBE78ELLK9,P-avax1972gqlqz8x3ywn2vustjlagvt3tw9ac6q8n732,delegatee,52888164,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2020-10-14T15:43:41Z
# block,203338,,,,
8bYpwt5pHFLmoWALXovXCkNTSUCk6PST3DQ2VaXaKS5CogRfN,P-avax14lal34d8yw54mp5frtnskjfhfz7anfe72f3gzc,delegator,65393377388,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2020-10-14T16:03:34Z
8bYpwt5pHFLmoWALXovXCkNTSUCk6PST3DQ2VaXaKS5CogRfN,P-avax1972gqlqz8x3ywn2vustjlagvt3tw9ac6q8n732,delegatee,2115526522,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2020-10-14T16:03:34Z
# block,203348,,,,
2RvMX4sfh9UKjbdmT33uLNgUo3oVDo3VkGZNSgGXiMZVGLpLsF,P-avax1n6tqggzq088w3frmrmry9nvks6enlzzkxrjry3,delegator,468054357,NodeID-PzT3rTJtAas4wJsvRZXx3NSJZ1KdBFukK,2020-10-14T16:13:03Z
2RvMX4sfh9UKjbdmT33uLNgUo3oVDo3VkGZNSgGXiMZVGLpLsF,P-avax1xa9ry757km5vy87trrzfyfx7w3syn8dgydeyzf,delegatee,19502265,NodeID-PzT3rTJtAas4wJsvRZXx3NSJZ1KdBFukK,2020-10-14T16:13:03Z
# block,203356,,,,
Z8BJ71V3X8YcAQWDCB8hQRTQ9a9L1A7P97LcQSnKeDpbjdbLn,P-avax1hau3wyq2yx3vtzz45u20ncvxcl87pp9whmve38,delegator,121290951,NodeID-76XArRwroAABXkdQ7A6b2nT22GeWBS4U2,2020-10-14T16:16:37Z
Z8BJ71V3X8YcAQWDCB8hQRTQ9a9L1A7P97LcQSnKeDpbjdbLn,P-avax1qgyc8e7d7mww0vxwj2vgj9r3v93xxw6nv8l95y,delegatee,2475326,NodeID-76XArRwroAABXkdQ7A6b2nT22GeWBS4U2,2020-10-14T16:16:37Z
# block,203367,,,,
UkZgPuumvTM28pFTFCCkYe7JjXh2Lxs7kEjS71eiiy1UZkG1E,P-avax1h7h798unqs203asquckx9j083k8rvry4twhlha,delegator,924480366,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T16:41:50Z
UkZgPuumvTM28pFTFCCkYe7JjXh2Lxs7kEjS71eiiy1UZkG1E,P-avax1d2kr32sw45kgvj9uwff5hh5n5ewpfqmgykd9ee,delegatee,18866947,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T16:41:50Z
# block,203371,,,,
2UoWf5xmVnirPL9PkDLtBozGhEDTGs1omD2dNxACGd9LVpEuDk,P-avax1ylrm7kk2g9zj29pfvtrkflv6nmkvlmvehwsxxn,delegator,2226931260,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T16:42:09Z
2UoWf5xmVnirPL9PkDLtBozGhEDTGs1omD2dNxACGd9LVpEuDk,P-avax1d2kr32sw45kgvj9uwff5hh5n5ewpfqmgykd9ee,delegatee,45447577,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T16:42:09Z
# block,203375,,,,
em7FPB5bYfLwAFMSYm7jbCyLQUYxNyXXq5kgPi8dEiHNKWZyJ,P-avax13yy5fj348f50zqxy70pu0wxgd3jcd2wpcu96p6,delegator,18378916332,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T17:09:43Z
em7FPB5bYfLwAFMSYm7jbCyLQUYxNyXXq5kgPi8dEiHNKWZyJ,P-avax1d2kr32sw45kgvj9uwff5hh5n5ewpfqmgykd9ee,delegatee,375079926,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T17:09:43Z
# block,203379,,,,
2gowwH3gJySZBkoFQucUciEXy8jEyEKDeJhyg3Z1poiheSp4XW,P-avax1vxau80d7hcxrnc5w4nrkknv92375ly2sxzvdtc,delegator,100111499654,NodeID-AbfdkS6u8F8kxh2pPuK32KASNK4sSr4QR,2020-10-14T17:30:32Z
2gowwH3gJySZBkoFQucUciEXy8jEyEKDeJhyg3Z1poiheSp4XW,P-avax1qq7lemp0usva663qvna60ay0yk85cqa53vtgz6,delegatee,2043091830,NodeID-AbfdkS6u8F8kxh2pPuK32KASNK4sSr4QR,2020-10-14T17:30:32Z
# block,203386,,,,
8GR4tyS8y8UvrfUamSHiAbtQuMW6BxZwDShjyEXfN17LQNDnw,P-avax1j5n0fgtp07hhy8gx2g9pyzhv045dtsnkc3zl0k,delegator,5025650583,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T17:45:01Z
8GR4tyS8y8UvrfUamSHiAbtQuMW6BxZwDShjyEXfN17LQNDnw,P-avax17s3xwv48lrvvd5cdsq86jp3lta75yr4hsahfq2,delegatee,1256412646,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T17:45:01Z
# block,203392,,,,
2Zz5K7zya2zzKjVuC23c1ZMMeWZCckjwL82WQEaq3PVSYCewM4,P-avax1g0a5v26un46e7fm0dx5ratg22tedd56u5rwznc,delegator,8008914256,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T18:08:04Z
2Zz5K7zya2zzKjVuC23c1ZMMeWZCckjwL82WQEaq3PVSYCewM4,P-avax1g7dudprvhu00zy48glk9wpu7wrgzjms22z4a20,delegatee,163447230,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T18:08:04Z
# block,203396,,,,
2dKaKF2nAJJPXFv1x7HNxLQXzLaGkJkn48BZEiWHaweWRydDa1,P-avax1eqlygwfrd0xwe99tnpmxvd5sutvtkuw6wpmjl5,delegator,15001940476,NodeID-NNCuqkczH7E13ob75z9bZh86jWaH3ZjYA,2020-10-14T18:18:07Z
2dKaKF2nAJJPXFv1x7HNxLQXzLaGkJkn48BZEiWHaweWRydDa1,P-avax1c8t92geuqdtfch94s7y00r02rs008ef2vl0yln,delegatee,3750485119,NodeID-NNCuqkczH7E13ob75z9bZh86jWaH3ZjYA,2020-10-14T18:18:07Z
# block,203400,,,,
hk7khpppXX9c8uNMHggJ6zLgzYRJ4RnRmUbKukHT9qsk2bzY8,P-avax1eqlygwfrd0xwe99tnpmxvd5sutvtkuw6wpmjl5,delegator,30003877824,NodeID-KJWaiZPLcgCW6iPvKYTE1ekMZ6F9G9NLa,2020-10-14T18:19:32Z
hk7khpppXX9c8uNMHggJ6zLgzYRJ4RnRmUbKukHT9qsk2bzY8,P-avax1666xn08s4ytquqxtax4e3rasjhy05vtvnn6q4a,delegatee,7500969457,NodeID-KJWaiZPLcgCW6iPvKYTE1ekMZ6F9G9NLa,2020-10-14T18:19:32Z
# block,203424,,,,
YJxcEJFnfPud28fWHZuuS5uog7ManxzbVPd8KNMxJN4AgS4x1,P-avax1gacy2jq0h4je8g646s8qp7r74nlhueytlp5ppe,delegator,15830537722,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T19:20:17Z
YJxcEJFnfPud28fWHZuuS5uog7ManxzbVPd8KNMxJN4AgS4x1,P-avax1g7dudprvhu00zy48glk9wpu7wrgzjms22z4a20,delegatee,323072199,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T19:20:17Z
# block,203437,,,,
2tz9PheUjH1h58dRZjcvKmsD5DPGs6bCV2oWhdzHmeTXyabRhV,P-avax1lxp67plz9z99tcycf9vrmmthrdgdjvytka53ec,delegator,475373482,NodeID-GMThg1PWUUXURr2XcRV3eYYpjViAW8hp1,2020-10-14T19:47:31Z
2tz9PheUjH1h58dRZjcvKmsD5DPGs6bCV2oWhdzHmeTXyabRhV,P-avax1g6mdpx3rrv768cvp34xzfhpkx0xk23r6ahrru4,delegatee,12189064,NodeID-GMThg1PWUUXURr2XcRV3eYYpjViAW8hp1,2020-10-14T19:47:31Z
# block,203441,,,,
2Q4PZ23a7F69qyFFiqsaKceYG1SssAFVhBrTKumW1AZxCEfq1Z,P-avax1xagazqjfcar8qfymlzpt0a2y43nxx25vcz96ku,delegator,1687716504,NodeID-PUw5p37RZKVjpK8kxBa12TBtZZdhykGUP,2020-10-14T19:48:24Z
2Q4PZ23a7F69qyFFiqsaKceYG1SssAFVhBrTKumW1AZxCEfq1Z,P-avax1lllatakt5lp2rqdn6ey6kudyuwjt3fted2pud5,delegatee,187524056,NodeID-PUw5p37RZKVjpK8kxBa12TBtZZdhykGUP,2020-10-14T19:48:24Z
# block,203448,,,,
X2RDMrzLw31z7cyUcyWuGLGSVqg7xCMGTZTKoTdbcsSqTkG8f,P-avax16afmc83q2zde9x50w47ufvrsr69qdpa7l8ygy0,delegator,21605470488,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T20:04:13Z
X2RDMrzLw31z7cyUcyWuGLGSVqg7xCMGTZTKoTdbcsSqTkG8f,P-avax17s3xwv48lrvvd5cdsq86jp3lta75yr4hsahfq2,delegatee,5401367622,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T20:04:13Z
# block,203454,,,,
DhmkfbXp2ktutEjGK2Yqq21YCt4y5uQy8BSYPjoHsZGNKw8Zm,P-avax1epfytyhlm02rjl8wzhkd23drrl6kw0uj2ppf7w,delegator,237457089574,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T20:07:43Z
DhmkfbXp2ktutEjGK2Yqq21YCt4y5uQy8BSYPjoHsZGNKw8Zm,P-avax1g7dudprvhu00zy48glk9wpu7wrgzjms22z4a20,delegatee,4846063053,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T20:07:43Z
# block,203458,,,,
2SZzJVpUU3VxoyRT2Y6sozUMaJg4D3us6f9HV9WYgT2fqgn7uX,P-avax180xhyyzqm65au0auj6vjkaz99k2cqjszdkanj7,delegator,107097845,NodeID-GMThg1PWUUXURr2XcRV3eYYpjViAW8hp1,2020-10-14T20:08:31Z
2SZzJVpUU3VxoyRT2Y6sozUMaJg4D3us6f9HV9WYgT2fqgn7uX,P-avax1g6mdpx3rrv768cvp34xzfhpkx0xk23r6ahrru4,delegatee,2746099,NodeID-GMThg1PWUUXURr2XcRV3eYYpjViAW8hp1,2020-10-14T20:08:31Z
# block,203474,,,,
2B4kHZAqPq7GJFF6bzc6SyewtJP12GduxDG7PxVMysVrdUXrGi,P-avax1xagazqjfcar8qfymlzpt0a2y43nxx25vcz96ku,delegator,918866645,NodeID-4xQpQD2yD5xxpMmK8qmaWxyeC8gCqAUbY,2020-10-14T20:28:25Z
2B4kHZAqPq7GJFF6bzc6SyewtJP12GduxDG7PxVMysVrdUXrGi,P-avax1me275mn8sffz6jw3yfky3r9ypn63p6pu3wswcd,delegatee,18752381,NodeID-4xQpQD2yD5xxpMmK8qmaWxyeC8gCqAUbY,2020-10-14T20:28:25Z
# block,203482,,,,
UXiGVr4m8qhEpgksajP1RdoxUPktyzhNZC8WSqg6uDWurZ9Kj,P-avax17fvqwzfenl3h7zy375udwnx4ernlkr9tcfdkud,delegator,85487835491,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T20:45:51Z
UXiGVr4m8qhEpgksajP1RdoxUPktyzhNZC8WSqg6uDWurZ9Kj,P-avax1g7dudprvhu00zy48glk9wpu7wrgzjms22z4a20,delegatee,1744649704,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T20:45:51Z
# block,203487,,,,
2cwtJ3teSvWMp3b3c8JNPGEZnJLPG6QFGkgJ6PpnseYWswGXFr,P-avax19fd8vcag2t4r4daje8q9jth8npt3dwjavlrp49,delegator,600076148,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-10-14T20:48:07Z
2cwtJ3teSvWMp3b3c8JNPGEZnJLPG6QFGkgJ6PpnseYWswGXFr,P-avax1u6qxhl5775yzslxpjvptw966vs55f2rg38x8qh,delegatee,150019037,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-10-14T20:48:07Z
# block,203497,,,,
jJKFZGocta1B83wFdooMB3cePpwafVb43ebMGu9reiesdhDwj,P-avax19fd8vcag2t4r4daje8q9jth8npt3dwjavlrp49,delegator,1500190365,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T20:54:34Z
jJKFZGocta1B83wFdooMB3cePpwafVb43ebMGu9reiesdhDwj,P-avax17s3xwv48lrvvd5cdsq86jp3lta75yr4hsahfq2,delegatee,375047592,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T20:54:34Z
# block,203503,,,,
2iRyXHz7LzJQ6kAo7MdBbr7X7n7b7HqnPzcRpjdwACYYtcJCYH,P-avax19fd8vcag2t4r4daje8q9jth8npt3dwjavlrp49,delegator,1837733178,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T20:55:42Z
2iRyXHz7LzJQ6kAo7MdBbr7X7n7b7HqnPzcRpjdwACYYtcJCYH,P-avax1d2kr32sw45kgvj9uwff5hh5n5ewpfqmgykd9ee,delegatee,37504759,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T20:55:42Z
# block,203509,,,,
cwbuCHwan6fKw89KwDaRUF347mDX1EyE2U8NFCgrSFNj24dz9,P-avax1xagazqjfcar8qfymlzpt0a2y43nxx25vcz96ku,delegator,600076133,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T20:55:46Z
cwbuCHwan6fKw89KwDaRUF347mDX1EyE2U8NFCgrSFNj24dz9,P-avax17s3xwv48lrvvd5cdsq86jp3lta75yr4hsahfq2,delegatee,150019034,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-14T20:55:46Z
# block,203517,,,,
pRP8MAz4N7LCFsuVdamSBRxtaGu78s8PvEjHw1BMzBJLW8zLK,P-avax19fd8vcag2t4r4daje8q9jth8npt3dwjavlrp49,delegator,1470186521,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T20:58:35Z
pRP8MAz4N7LCFsuVdamSBRxtaGu78s8PvEjHw1BMzBJLW8zLK,P-avax1d2kr32sw45kgvj9uwff5hh5n5ewpfqmgykd9ee,delegatee,30003807,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T20:58:35Z
# block,203523,,,,
2ZYEaThFk7MDtAwfZPsqYE8FbQLJt1cXv5nTCRSnpffMpR9G3s,P-avax19fd8vcag2t4r4daje8q9jth8npt3dwjavlrp49,delegator,1466511042,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T21:01:19Z
2ZYEaThFk7MDtAwfZPsqYE8FbQLJt1cXv5nTCRSnpffMpR9G3s,P-avax1d2kr32sw45kgvj9uwff5hh5n5ewpfqmgykd9ee,delegatee,29928797,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-14T21:01:19Z
# block,203527,,,,
65YohCrxtB5vcNmvXfEMWXamNG7mxEXR2ibbkk9oT5Zb9eLWH,P-avax1pzrvr7hzyx7wz05c8pca3852pf80vusc96nu3c,delegator,95562121,NodeID-36giFye5epwBTpGqPk7b4CCYe3hfyoFr1,2020-10-14T21:15:29Z
65YohCrxtB5vcNmvXfEMWXamNG7mxEXR2ibbkk9oT5Zb9eLWH,P-avax1v56la6cct5u77sd887ma980m40nlcwk4ckwdst,delegatee,1950248,NodeID-36giFye5epwBTpGqPk7b4CCYe3hfyoFr1,2020-10-14T21:15:29Z
# block,203531,,,,
PcCxMvXJQyfiXbBPmeSWQMp2PDBmC3cekU91rk1bX1QZtr9Do,P-avax12p2dcgpgvclz0dge54va2su7r2zaue0xun9e0u,delegator,81244304,NodeID-PocSTWaz3HJLcnpKVR3MUmaE8zc9nJPzg,2020-10-14T21:47:34Z
PcCxMvXJQyfiXbBPmeSWQMp2PDBmC3cekU91rk1bX1QZtr9Do,P-avax10rftn84wgwvyunrjjcmp0ld2t3hzz8k2n86s0m,delegatee,20311077,NodeID-PocSTWaz3HJLcnpKVR3MUmaE8zc9nJPzg,2020-10-14T21:47:34Z
# block,203537,,,,
CHaXVeKmFJHDopezeb6ZbNCKe6P5CdyMugW8VbhVnkW1HVN8f,P-avax1am3qq23vvwq9w88pyldhk44mk5cumks9a6der9,delegator,2682611372,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T21:59:56Z
CHaXVeKmFJHDopezeb6ZbNCKe6P5CdyMugW8VbhVnkW1HVN8f,P-avax1g7dudprvhu00zy48glk9wpu7wrgzjms22z4a20,delegatee,54747171,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-14T21:59:56Z
# block,203546,,,,
YSXmvxQ76teuGserQSMJqVQ8pB8gF5vrv21cf7XPmZErzL5yW,P-avax1ktcdfdgrjrrxrl0zclcq4e704whgv0l2knu802,delegator,638033918,NodeID-NNCuqkczH7E13ob75z9bZh86jWaH3ZjYA,2020-10-14T22:33:45Z
YSXmvxQ76teuGserQSMJqVQ8pB8gF5vrv21cf7XPmZErzL5yW,P-avax1c8t92geuqdtfch94s7y00r02rs008ef2vl0yln,delegatee,159508480,NodeID-NNCuqkczH7E13ob75z9bZh86jWaH3ZjYA,2020-10-14T22:33:45Z
# block,203556,,,,
28cMfHUA8ot11FRC7EwQqFNEiWkTLBNMPLGcVGXhRYk6uu4YHq,P-avax12q584tmtyw2jj43nq2720t6yycnq40wavxhsej,staking,8810903566,NodeID-GMSvJWNN62bkVSv7fxR2qGAifmwLSeG5X,2020-10-14T22:58:01Z
# block,203564,,,,
2QxpmhhAUYpv2TcrQ1E5wsJq5Y2kHEg3DmHttyM4gErUgCcmKj,P-avax1yr2lnrq06m97whnx3ygk264fmksamg65nmwrec,delegator,149840642358,NodeID-N4vaumNTt2kixxUTtWEBgy4vwsxnuahc2,2020-10-14T23:36:37Z
2QxpmhhAUYpv2TcrQ1E5wsJq5Y2kHEg3DmHttyM4gErUgCcmKj,P-avax1a3thm4r22kcgc0pcfp7v434r9q2lpguf9f3h70,delegatee,16648960263,NodeID-N4vaumNTt2kixxUTtWEBgy4vwsxnuahc2,2020-10-14T23:36:37Z
# block,203578,,,,
KHGWg23pykh9bB3qYeavmZJafWf1FKpp9ECTcnHvp1n7PEfcM,P-avax1my2d90dmppseq5vhg4cq8f4pzqrtsksval9e4j,delegator,5078907686,NodeID-32aVnE9HYv1FesKKbvvUh1ZvFU3ARNtR2,2020-10-15T01:39:04Z
KHGWg23pykh9bB3qYeavmZJafWf1FKpp9ECTcnHvp1n7PEfcM,P-avax1fyjskkcc627xcu2jjdu95ts8e6u2auwx2psn4k,delegatee,324185597,NodeID-32aVnE9HYv1FesKKbvvUh1ZvFU3ARNtR2,2020-10-15T01:39:04Z
# block,203580,,,,
ipwgAEiEc31iHGhJnH5rUzuGVhMg7Jpu5KQb21C93AwDRacyp,P-avax1l9fvffw6lddwe6ds20jsyrp0t2fd7q6lamz3g2,delegator,11747428656,NodeID-32aVnE9HYv1FesKKbvvUh1ZvFU3ARNtR2,2020-10-15T01:39:04Z
ipwgAEiEc31iHGhJnH5rUzuGVhMg7Jpu5KQb21C93AwDRacyp,P-avax1fyjskkcc627xcu2jjdu95ts8e6u2auwx2psn4k,delegatee,749835872,NodeID-32aVnE9HYv1FesKKbvvUh1ZvFU3ARNtR2,2020-10-15T01:39:04Z
# block,203582,,,,
zGhhrWCypbADM9HGV5nxJR6NXAtgb79w9e4m1wk4MpZB5FZTm,P-avax1p42595e2tz6ae5s3arq7xmz00l7gs8d77kkqe3,delegator,98751299,NodeID-32aVnE9HYv1FesKKbvvUh1ZvFU3ARNtR2,2020-10-15T01:39:04Z
zGhhrWCypbADM9HGV5nxJR6NXAtgb79w9e4m1wk4MpZB5FZTm,P-avax1fyjskkcc627xcu2jjdu95ts8e6u2auwx2psn4k,delegatee,6303275,NodeID-32aVnE9HYv1FesKKbvvUh1ZvFU3ARNtR2,2020-10-15T01:39:04Z
# block,203584,,,,
2k16FdsTxgunQeor6WgrYNJQKWUUb2yHCmB9cs21MywQC28g4W,P-avax1w5heulu6gufclnmxftyt3pm9vkmgpckv4yegtw,delegator,103906953,NodeID-32aVnE9HYv1FesKKbvvUh1ZvFU3ARNtR2,2020-10-15T01:39:04Z
2k16FdsTxgunQeor6WgrYNJQKWUUb2yHCmB9cs21MywQC28g4W,P-avax1fyjskkcc627xcu2jjdu95ts8e6u2auwx2psn4k,delegatee,6632359,NodeID-32aVnE9HYv1FesKKbvvUh1ZvFU3ARNtR2,2020-10-15T01:39:04Z
# block,203589,,,,
2rcnoJ4NrwG3yNUMmkyRGzf4Rpfvi3LWVMqZJFG6NE22nKeEUV,P-avax1fyjskkcc627xcu2jjdu95ts8e6u2auwx2psn4k,staking,2136511641455,NodeID-32aVnE9HYv1FesKKbvvUh1ZvFU3ARNtR2,2020-10-15T01:40:04Z
# block,203597,,,,
2kw7WCoBojc52ApENMsCczWie64iHqfTwTUC1uPatFS4zfCLMm,P-avax196g88sknf9rcjq3hv5xvghag50aaulk6kr3fgt,delegator,703963500,NodeID-6iresvQ2F4jrjYAR8ZL4HBrM5bFYvPvyr,2020-10-15T02:23:30Z
2kw7WCoBojc52ApENMsCczWie64iHqfTwTUC1uPatFS4zfCLMm,P-avax1x0she93m550uesw0py9nff7wsyqe6mvwwfdp85,delegatee,175990876,NodeID-6iresvQ2F4jrjYAR8ZL4HBrM5bFYvPvyr,2020-10-15T02:23:30Z
# block,203601,,,,
kjZmfBW92qAoDKyCAL5GA94p7r8vCWb7dVDmTFBbdhgiqNKKi,P-avax1svmwy9kjy6a5377gsxnuqpvjk4v2sqv8rap67h,delegator,172687142,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-15T03:25:53Z
kjZmfBW92qAoDKyCAL5GA94p7r8vCWb7dVDmTFBbdhgiqNKKi,P-avax17s3xwv48lrvvd5cdsq86jp3lta75yr4hsahfq2,delegatee,43171786,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-15T03:25:53Z
# block,203606,,,,
28q7teWhnq4cqbU9MguVyS535Qmic1vU3caS4hbm3hzQEHvKbW,P-avax1p2svfgu24amzzukl42x7u3a2njfcnny6dwkr55,delegator,2949762155,NodeID-KtJLagoYnWfw2oBnRki63NcguiGjuA2Cr,2020-10-15T03:46:07Z
