Disclaimer: I extracted this by injecting printing statements in the P-Chain code. There is no warranty for accuracy and it is all your responsibility to use this data.,,,,,
Tx ID,Address,Reward Type,nAVAX,Node,Time
JYe3TZcDw8k6BhDd6J7ANvQKwUStYm7jSLp58dwnLRwCYJTBr,P-avax1zyqpe2qnaqh0mrwrzsuvp3x9myzvn2aqp8utsa,delegatee,143170255,NodeID-P9TzSYxJohyCH6TLM5Jh7owVFJihowCsU,2021-01-21T12:30:55Z
# block,280479,,,,
ZTPXbvcZWGYqD1xq9Eq1uqBWW7rZJ9p8bnkXw7RG4A5PrSoQg,P-avax16hlf47kldtn04frvnmshwl6ejp2q3uy2tfmpng,delegator,10219735935,NodeID-P9TzSYxJohyCH6TLM5Jh7owVFJihowCsU,2021-01-21T12:31:38Z
ZTPXbvcZWGYqD1xq9Eq1uqBWW7rZJ9p8bnkXw7RG4A5PrSoQg,P-avax1zyqpe2qnaqh0mrwrzsuvp3x9myzvn2aqp8utsa,delegatee,208566040,NodeID-P9TzSYxJohyCH6TLM5Jh7owVFJihowCsU,2021-01-21T12:31:38Z
# block,280483,,,,
2QXCxPEpYSBpfirhMHpkaGkbE8euHxFU1TfXsN3GfNjEJC78Cz,P-avax16hlf47kldtn04frvnmshwl6ejp2q3uy2tfmpng,delegator,7015435278,NodeID-P9TzSYxJohyCH6TLM5Jh7owVFJihowCsU,2021-01-21T12:32:38Z
2QXCxPEpYSBpfirhMHpkaGkbE8euHxFU1TfXsN3GfNjEJC78Cz,P-avax1zyqpe2qnaqh0mrwrzsuvp3x9myzvn2aqp8utsa,delegatee,143172149,NodeID-P9TzSYxJohyCH6TLM5Jh7owVFJihowCsU,2021-01-21T12:32:38Z
# block,280499,,,,
22zaHJkgWoDf6FUUcSinihr2hAUB1QdmdveV29Bv7nPpfX4sfj,P-avax12n5wdu2tfwrnjal9hgste8tk2l0du0p3gfn7sy,delegator,106767788127,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2021-01-21T13:08:07Z
22zaHJkgWoDf6FUUcSinihr2hAUB1QdmdveV29Bv7nPpfX4sfj,P-avax18wz8xuguywdcq6y2reumtr5l4umlgrrrgxmwfl,delegatee,2178934452,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2021-01-21T13:08:07Z
# block,280503,,,,
2ng2fSsxufu3mecxHChszTbKzYLVjAsvQnwwMs6vvkUDnzksgL,P-avax1faweqa93ps99tk68lhlc6rrm640q75ttv7am4s,delegator,1223367122,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-21T13:12:11Z
2ng2fSsxufu3mecxHChszTbKzYLVjAsvQnwwMs6vvkUDnzksgL,P-avax15ma9j6x7jg2maaz4sjcj65yrppegt0adghgwjy,delegatee,24966676,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-21T13:12:11Z
# block,280517,,,,
yoKsWEqLiSMhdtT7LS1TgA8xsZjedjTD3mkQ2Bb3gFTq3MnaN,P-avax16snwaw5mnqxr9aatf5xgvr23lp7fuuxsekw2jz,staking,16231879694,NodeID-K8tzccU8StAHuSZfS5trxHKbvA17wixN2,2021-01-21T13:50:26Z
# block,280527,,,,
2HTj8qSqqtA2upMNNEYtEK37DfRa8mr3xwFWUFpLvSpDnNeVqe,P-avax1eel26y3at69elknnu9eh5k7krdd6w74pxnz72e,delegator,15490040168,NodeID-JbpJyQjj7M64LojEddtMhpNMdQ8Q1ZycN,2021-01-21T14:04:45Z
2HTj8qSqqtA2upMNNEYtEK37DfRa8mr3xwFWUFpLvSpDnNeVqe,P-avax19hcneqh586kwe4lt3uaev02j8tzxg6v8jy9vud,delegatee,316123269,NodeID-JbpJyQjj7M64LojEddtMhpNMdQ8Q1ZycN,2021-01-21T14:04:45Z
# block,280536,,,,
2xQnFbv7zB6Qoify4Se5HmbDsigzcNTBoihvXGRVy5vWL2yin,P-avax1d7p3k3nja8gtezhdcv3n086a9a8tdx833epw56,delegator,266639345,NodeID-AePm1t63f4TKZayW3q4C2E6K4ZHTY2o2D,2021-01-21T14:20:36Z
2xQnFbv7zB6Qoify4Se5HmbDsigzcNTBoihvXGRVy5vWL2yin,P-avax1d8cdayly09m6vcpv3xx8rc3gm8qgdezdxgzhwe,delegatee,5441620,NodeID-AePm1t63f4TKZayW3q4C2E6K4ZHTY2o2D,2021-01-21T14:20:36Z
# block,280546,,,,
doZfD4A6R7RDofowqc7wMSMCUiTW5JWLWtUeAfdLNNPCLg3Vf,P-avax15huy5ws4ycfe0vgvpfvarf3nzj64axnz0nmvln,delegator,1175064103,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-21T14:29:10Z
doZfD4A6R7RDofowqc7wMSMCUiTW5JWLWtUeAfdLNNPCLg3Vf,P-avax1y8fmzkfhdc2f68vz8lfvsmx0dfv52ckhlp7n06,delegatee,23980901,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-21T14:29:10Z
# block,280555,,,,
rPbcjvSYP5VFxwYztQfHSGYaSUehhfXe3WnHb4hEG1BFUHaxd,P-avax1j56ssydw33dx4j0kyhrtppy3p3fq38de6aqph5,delegator,1538373639,NodeID-2q5VzTqQ6bAw7H7JuW5eP5TSQbiio2g8K,2021-01-21T14:42:30Z
rPbcjvSYP5VFxwYztQfHSGYaSUehhfXe3WnHb4hEG1BFUHaxd,P-avax1vq46xex9rjqv5l0ga5rykwwtnaf5juax6mswfc,delegatee,31395381,NodeID-2q5VzTqQ6bAw7H7JuW5eP5TSQbiio2g8K,2021-01-21T14:42:30Z
# block,280574,,,,
2QGeW2oq6hJFfusGpudZ3p3wmdSAU8wdVnzHGZjuFe8mRVWj21,P-avax1a6eu9e9pzvhzkew07xtk7f4lhuk2w64tkdhv0e,delegator,874085652,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2021-01-21T15:09:04Z
2QGeW2oq6hJFfusGpudZ3p3wmdSAU8wdVnzHGZjuFe8mRVWj21,P-avax1yjy2uc5tv9pnmd5vlgm2sk5j5pvw39je90v08v,delegatee,46004508,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2021-01-21T15:09:04Z
# block,280583,,,,
kjVvjYzqTykWUTFHQ3k7ZDsYi5yawW6nWzwXqzLFXkxTbTioC,P-avax1zyqpe2qnaqh0mrwrzsuvp3x9myzvn2aqp8utsa,staking,73013744126,NodeID-P9TzSYxJohyCH6TLM5Jh7owVFJihowCsU,2021-01-21T15:15:38Z
# block,280587,,,,
3GcyxY9U85qrsxpZN1BAhMbjitd9aSPZS8RVP3XraoHMk6mWf,P-avax1ke9j7mskge5ku725mu3hjxfhc8f9ct9l79ddhr,delegator,357755363,NodeID-Hyr1U8Tbw1Q9wgJYRfraYsEp9EzMugRte,2021-01-21T15:17:24Z
3GcyxY9U85qrsxpZN1BAhMbjitd9aSPZS8RVP3XraoHMk6mWf,P-avax1pghl3d42yy2ey4tt2e6sxppkuja9av996m3xq4,delegatee,7301130,NodeID-Hyr1U8Tbw1Q9wgJYRfraYsEp9EzMugRte,2021-01-21T15:17:24Z
# block,280595,,,,
2nizyJbha4gKbR6dWUbktjpszHUxssvskfbkQQFa862fSjUh4R,P-avax1mnawge3vncww09g430qt8wl6zj490fp5cpeawj,delegator,322670507,NodeID-Hyr1U8Tbw1Q9wgJYRfraYsEp9EzMugRte,2021-01-21T15:25:00Z
2nizyJbha4gKbR6dWUbktjpszHUxssvskfbkQQFa862fSjUh4R,P-avax1pghl3d42yy2ey4tt2e6sxppkuja9av996m3xq4,delegatee,6585113,NodeID-Hyr1U8Tbw1Q9wgJYRfraYsEp9EzMugRte,2021-01-21T15:25:00Z
# block,280664,,,,
ZbM91EPKJ716ueM9HEcoXp59kKDn4mmFv1ZeASvvbQUNA2Ypp,P-avax1aacmjejfgjkl0jtxt520a44xfcv2fluf5cyl96,delegator,164105166,NodeID-Le5rVEBBPdgYEcEJpvYeKo36hRs75WE5S,2021-01-21T16:29:32Z
ZbM91EPKJ716ueM9HEcoXp59kKDn4mmFv1ZeASvvbQUNA2Ypp,P-avax1h2ccj9f5ay5acl6tyn9mwmw32p8wref8vl8ctg,delegatee,8637115,NodeID-Le5rVEBBPdgYEcEJpvYeKo36hRs75WE5S,2021-01-21T16:29:32Z
# block,280675,,,,
CxazuN99TszR92BAUP1ezpDtWCULyxidLEq8N7skYjPS8rG93,P-avax1aqzd40669gp23sp432059qqyxwc2qtlzse0vtx,delegator,129515083,NodeID-NYNMabJTpEEMMtSjcFtcEcnRyed79zMT8,2021-01-21T16:31:36Z
CxazuN99TszR92BAUP1ezpDtWCULyxidLEq8N7skYjPS8rG93,P-avax1gxu3y3h0l2406f37ptttuhy56hfk3wryat0t5d,delegatee,32378771,NodeID-NYNMabJTpEEMMtSjcFtcEcnRyed79zMT8,2021-01-21T16:31:36Z
# block,280685,,,,
WGjQqs1NgvTpufoUKSyJwRUFhr5iknGeLzSoBY2Ky6MUUJY7Q,P-avax1ts0jjya94n0lfcvzq0ftsvkflcfq9x3mx23dt2,delegator,6654367385,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2021-01-21T16:41:43Z
WGjQqs1NgvTpufoUKSyJwRUFhr5iknGeLzSoBY2Ky6MUUJY7Q,P-avax1yjy2uc5tv9pnmd5vlgm2sk5j5pvw39je90v08v,delegatee,350229863,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2021-01-21T16:41:43Z
# block,280693,,,,
qMZb4k5xSR2dwT1Sk3xeo4U53gsZkqcJNDeJuPPDdMr5hEPTs,P-avax13v3g52d5gefchmkr27vlwet68fk3nlzmsclwuv,delegator,3198279659,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-21T16:55:51Z
qMZb4k5xSR2dwT1Sk3xeo4U53gsZkqcJNDeJuPPDdMr5hEPTs,P-avax15ma9j6x7jg2maaz4sjcj65yrppegt0adghgwjy,delegatee,65271014,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-21T16:55:51Z
# block,280698,,,,
2sQ8U99c4cmZoVoTUuXCqGwCg2KKfnXQkaHwNffft4EY8LVn1p,P-avax1f8f6qzw8scsvfp6e6ut3dgd0kqyxnt9s85aaqn,delegator,2013191241,NodeID-E2cZYRHSCUKk7wBia3Pmg1gFT6Y8A5Vxo,2021-01-21T16:56:05Z
2sQ8U99c4cmZoVoTUuXCqGwCg2KKfnXQkaHwNffft4EY8LVn1p,P-avax1atncdejuf9h2x37qs7vmtzzp8ww9vzm7zdg8zd,delegatee,41085536,NodeID-E2cZYRHSCUKk7wBia3Pmg1gFT6Y8A5Vxo,2021-01-21T16:56:05Z
# block,280706,,,,
2f8s7dDd2WhFyjX6Do3ARBxCzujjcBcfaAt7BWUwKpJcDnvoZN,P-avax1pkda4hke6a7p9uw664hqe7yacp30x8jcd3g0at,delegator,194848536,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-21T17:00:38Z
2f8s7dDd2WhFyjX6Do3ARBxCzujjcBcfaAt7BWUwKpJcDnvoZN,P-avax1y8fmzkfhdc2f68vz8lfvsmx0dfv52ckhlp7n06,delegatee,3976501,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-21T17:00:38Z
# block,280710,,,,
25axpncagem9g1zGgTdeFF7v68eha4gzXpBudyMH2efQRUDeCB,P-avax1znps2cc33gtyn6cjsphaz7gq0lnckezypy48xu,delegator,152956102,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-21T17:00:44Z
25axpncagem9g1zGgTdeFF7v68eha4gzXpBudyMH2efQRUDeCB,P-avax1y8fmzkfhdc2f68vz8lfvsmx0dfv52ckhlp7n06,delegatee,3121554,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-21T17:00:44Z
# block,280714,,,,
yYaML7VXPpweu5JmZT5gYqFevpCjkGaY2yQMkSb9HbSd3aJfe,P-avax1ugsl2lav2rf6cgckaqrsrxc0lfgl5zhu5ns9gs,delegator,17407187281,NodeID-6sLdnpLBDDMG2eEzgdiGjTkne7a1iETEu,2021-01-21T17:00:48Z
yYaML7VXPpweu5JmZT5gYqFevpCjkGaY2yQMkSb9HbSd3aJfe,P-avax1zyyyhu2yl6qdgr9e9tvkhlxd0jpeldqpa8qt8l,delegatee,916167752,NodeID-6sLdnpLBDDMG2eEzgdiGjTkne7a1iETEu,2021-01-21T17:00:48Z
# block,280742,,,,
2VXjLpP2Ac8N1BhTBQPG3Hu3uvUagmsuJhJvFfeFdLe24M2qjg,P-avax1wlmzyw5f84t4exz0u8u6vdcpe6ts99u5vw86ux,delegator,204415572440,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:55:30Z
2VXjLpP2Ac8N1BhTBQPG3Hu3uvUagmsuJhJvFfeFdLe24M2qjg,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegatee,22712841383,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:55:30Z
# block,280746,,,,
2WtwzKqPgWoqvLTFNtWTZd1QuTFpLURecHhBNeaAazBhsZVaEu,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegator,2221061917,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:55:56Z
2WtwzKqPgWoqvLTFNtWTZd1QuTFpLURecHhBNeaAazBhsZVaEu,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegatee,246784658,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:55:56Z
# block,280750,,,,
RdmNeTRANpb1FxF5XjN1FGKfBvcrgwjQiYhocWwQkSBeyKhDD,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegator,3451492425,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:59:30Z
RdmNeTRANpb1FxF5XjN1FGKfBvcrgwjQiYhocWwQkSBeyKhDD,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegatee,383499159,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:59:30Z
# block,280752,,,,
qH7u3uV8GYvDhxFr5NMiAkWRjVvaSmK3csaA4CSnKh3JCavdt,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegator,15669033340,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:59:30Z
qH7u3uV8GYvDhxFr5NMiAkWRjVvaSmK3csaA4CSnKh3JCavdt,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegatee,1741003705,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:59:30Z
# block,280754,,,,
2Xss5mAKsh6SPHjmLs4yKqMFxnj2uddSBZQfYkrFb6LSqdQv7f,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegator,11893921260,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:59:30Z
2Xss5mAKsh6SPHjmLs4yKqMFxnj2uddSBZQfYkrFb6LSqdQv7f,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegatee,1321546807,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T17:59:30Z
# block,280758,,,,
dBqV8miTtvrwYzq7Vu85a4GYQWEDGy8HfQghT7gH5w3pFx2bG,P-avax1nnpwwvxr0f9e2tnlks6s0kxewnkzwe5nludrcp,delegator,16215801297,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T18:00:30Z
dBqV8miTtvrwYzq7Vu85a4GYQWEDGy8HfQghT7gH5w3pFx2bG,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegatee,1801755700,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T18:00:30Z
# block,280760,,,,
2eEMBhTmFVfmBasypyhs3GbkqzhxrEvpdqYYvEhLUKvpcsiRcc,P-avax10uskt02te32svdnn9zmvtms9x42my2e9khstkj,delegator,29559920121,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T18:00:30Z
2eEMBhTmFVfmBasypyhs3GbkqzhxrEvpdqYYvEhLUKvpcsiRcc,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegatee,3284435570,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T18:00:30Z
# block,280762,,,,
2knmwySFeRSF69zSDyppa7vFj5d3TCihWG4HppqF2gmyJ38Jbg,P-avax15xlpfgttnnfezune7axs26ku6su3le5rde6qg5,delegator,89387066686,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T18:00:30Z
2knmwySFeRSF69zSDyppa7vFj5d3TCihWG4HppqF2gmyJ38Jbg,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegatee,9931896299,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T18:00:30Z
# block,280764,,,,
2rK1XMbUCCxWHx1cyKiKN7Yy7E2Lsp1KAbJjyTVo9Lj1i5cdTY,P-avax1frj6u0tz35c743hxf5j3jru69726e0mv7yvygg,delegator,3086910396,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T18:00:30Z
2rK1XMbUCCxWHx1cyKiKN7Yy7E2Lsp1KAbJjyTVo9Lj1i5cdTY,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,delegatee,342990044,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T18:00:30Z
# block,280766,,,,
2V5C84friskrFbcuqSH9rUKTKgo1yjnK7c6JHpp3dy9nZesHwm,P-avax1qh8syq3gaklxzmpgml8p9muq75m5d0a0s2vcfl,staking,186707635132,NodeID-NM3rvK2Nq4a4NDFwZ9BCmhmbN8tJUaJeh,2021-01-21T18:00:30Z
# block,280781,,,,
2X4BJsV9j9R4nsTVn3gvrwgmRy3bkWykN1vpDhndWuRr2UHzbU,P-avax17yxwyag7sk02fsfvejglc53mceyyhq6t6r36uw,delegator,18873484009,NodeID-ACMpxS8rnwkAA4JfCUm4vNoWQaznNCqGV,2021-01-21T18:29:25Z
2X4BJsV9j9R4nsTVn3gvrwgmRy3bkWykN1vpDhndWuRr2UHzbU,P-avax1alu3j3vlcw2aa94p076k6zz9ljr4r0n7am90hw,delegatee,993341264,NodeID-ACMpxS8rnwkAA4JfCUm4vNoWQaznNCqGV,2021-01-21T18:29:25Z
# block,280785,,,,
238GxLiK1NWiPtrTT5ZDsGUoDxjHM95eUtPSSF8THGBsQNHL2G,P-avax1la5anz4yceqjl234zyjwcrw2vcvqaky6t56m38,staking,40110317925,NodeID-5t2dRv1w4vQiFLMFU8CeJ35gimTAmWS3e,2021-01-21T18:30:22Z
# block,280794,,,,
2GCcQoDrzm8uF3BPUeg9NRYgYv3EoxMWSBdqRJeWL8phZmmSGy,P-avax13709hrqr7h8jx788wgs6ylk79rwqrp02qps0nu,delegator,1523730205,NodeID-HpEw7munmgQtTNd8PWqp8T4GNU738Jvc2,2021-01-21T18:41:55Z
2GCcQoDrzm8uF3BPUeg9NRYgYv3EoxMWSBdqRJeWL8phZmmSGy,P-avax1ssrl34hlgukxdyerm8df9l8g802ttm3wm8dcgz,delegatee,31096535,NodeID-HpEw7munmgQtTNd8PWqp8T4GNU738Jvc2,2021-01-21T18:41:55Z
# block,280819,,,,
2kwshoTBxe22i1YynDKJn4GTLq8LiLCp34Xm9eWWVaiQyJTjvq,P-avax1a3he38ncwslzhtn7q66t4r6jurfxxefs5lsfr4,delegator,1194735339,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2021-01-21T18:57:16Z
2kwshoTBxe22i1YynDKJn4GTLq8LiLCp34Xm9eWWVaiQyJTjvq,P-avax1yjy2uc5tv9pnmd5vlgm2sk5j5pvw39je90v08v,delegatee,62880808,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2021-01-21T18:57:16Z
# block,280827,,,,
2EW5RE8cMuTpdig7vYt6UAi33QXhbrVfSzMuTgQTcNyFtegm9B,P-avax1smazydxrllt70ffwpwj253ce9g2xm5zga2mldu,delegator,60494309208,NodeID-AePm1t63f4TKZayW3q4C2E6K4ZHTY2o2D,2021-01-21T19:06:18Z
2EW5RE8cMuTpdig7vYt6UAi33QXhbrVfSzMuTgQTcNyFtegm9B,P-avax1d8cdayly09m6vcpv3xx8rc3gm8qgdezdxgzhwe,delegatee,1234577739,NodeID-AePm1t63f4TKZayW3q4C2E6K4ZHTY2o2D,2021-01-21T19:06:18Z
# block,280843,,,,
3LToimcN7gCT15jbFEexsD98hHnXZGRpsYGZkkThVa5rFovs6,P-avax1pweqgwd4z7xzs4h7ffcf7ct9jgttf2ndrggewz,delegator,6028264463,NodeID-9PzVetjSSSY4Xtk3VnNcGzQdEjZSSkR4g,2021-01-21T19:31:59Z
3LToimcN7gCT15jbFEexsD98hHnXZGRpsYGZkkThVa5rFovs6,P-avax1wvgahh09w04cme3ns8jkm3zulrvdnx65ymplys,delegatee,317277078,NodeID-9PzVetjSSSY4Xtk3VnNcGzQdEjZSSkR4g,2021-01-21T19:31:59Z
# block,280852,,,,
2Ci82rep3b4TLWZ8GJWtEqBtcFkwYC5y44mYVbJgaYR7Nm6guN,P-avax152040dc43cunqhv6tqjnw4c6l4ghrg7tz4pj05,delegator,218837363160,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T19:52:35Z
2Ci82rep3b4TLWZ8GJWtEqBtcFkwYC5y44mYVbJgaYR7Nm6guN,P-avax1ckakcjcc4pzw52u9leq4g4cpgqylp3xvayruwl,delegatee,4466068636,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T19:52:35Z
# block,280883,,,,
2D7v5UHzT2mn3nK5xP2WTFvUjfxyrXkr4YsyNzg5qxwpmcdpRw,P-avax1w9qnp4swmex0vl97k0tryqsvhr4juzq8hhtrfy,delegator,15722120778,NodeID-G7LvjTEoA4dZLrQMRPJpXTvrdzdGQcrjF,2021-01-21T20:55:12Z
2D7v5UHzT2mn3nK5xP2WTFvUjfxyrXkr4YsyNzg5qxwpmcdpRw,P-avax1ppxzcw3md6fy4v69caxzmgf6g4zyhr7enpuads,delegatee,320859608,NodeID-G7LvjTEoA4dZLrQMRPJpXTvrdzdGQcrjF,2021-01-21T20:55:12Z
# block,280885,,,,
FCZLdtjG9TDw8e9CR2ymnsPdWJcepqW4iy9j4kMtwbgkwcoMW,P-avax1ppxzcw3md6fy4v69caxzmgf6g4zyhr7enpuads,staking,16043779622,NodeID-G7LvjTEoA4dZLrQMRPJpXTvrdzdGQcrjF,2021-01-21T20:55:12Z
# block,280916,,,,
2BkNXcK6tedWqR9KmWPYN5qirkunxG15jjqEdi6buD1ygy1Zsk,P-avax1xagazqjfcar8qfymlzpt0a2y43nxx25vcz96ku,delegator,35074828037,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-21T21:48:37Z
2BkNXcK6tedWqR9KmWPYN5qirkunxG15jjqEdi6buD1ygy1Zsk,P-avax1y8fmzkfhdc2f68vz8lfvsmx0dfv52ckhlp7n06,delegatee,715812818,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-21T21:48:37Z
# block,280924,,,,
8c6XdTAFZ1b2vf2T1g8EgfzSdMLCqNxFL6crLUiziYg5ha7Cj,P-avax106fu7ku9genmqf0gf3hf7jwvjs5h6gzwn8keln,delegator,77217234704,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:02:43Z
8c6XdTAFZ1b2vf2T1g8EgfzSdMLCqNxFL6crLUiziYg5ha7Cj,P-avax1ckakcjcc4pzw52u9leq4g4cpgqylp3xvayruwl,delegatee,1575861933,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:02:43Z
# block,280926,,,,
StVpqixUVhZrEQrKFaJny8wACRnxLD9MarEyw4Aw1zfp5Tgrk,P-avax1wg83x6yhtu3yz7mwhnmw2qndhak68rgkglq3f9,delegator,2554257359,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:02:43Z
StVpqixUVhZrEQrKFaJny8wACRnxLD9MarEyw4Aw1zfp5Tgrk,P-avax1ckakcjcc4pzw52u9leq4g4cpgqylp3xvayruwl,delegatee,52127702,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:02:43Z
# block,280928,,,,
2XuU87vTmXzS2u3uR51FPSAb2cm22wy88xAttgAdPerHnpPQST,P-avax1wg83x6yhtu3yz7mwhnmw2qndhak68rgkglq3f9,delegator,1383340836,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:02:43Z
2XuU87vTmXzS2u3uR51FPSAb2cm22wy88xAttgAdPerHnpPQST,P-avax1ckakcjcc4pzw52u9leq4g4cpgqylp3xvayruwl,delegatee,28231446,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:02:43Z
# block,280932,,,,
2WrKKNYMUhfkxSCfr4oATxtrpCb9DMp2fFBc4JFqHA7W1YmD7,P-avax1guzy6ukc7u8wz7z5cswlnak4rarmvju0l30hkj,delegator,21900724593,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:03:43Z
2WrKKNYMUhfkxSCfr4oATxtrpCb9DMp2fFBc4JFqHA7W1YmD7,P-avax1ckakcjcc4pzw52u9leq4g4cpgqylp3xvayruwl,delegatee,446953564,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:03:43Z
# block,280934,,,,
8EUFr4ea6eGQFDhRtyYz8sDUCv9S88Wc4Y3ieVkd6ABwJWjY6,P-avax1dn8elz2r8rmrs5q69q9935xzwgl0z7ncn469xl,delegator,51952679029,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:03:43Z
8EUFr4ea6eGQFDhRtyYz8sDUCv9S88Wc4Y3ieVkd6ABwJWjY6,P-avax1ckakcjcc4pzw52u9leq4g4cpgqylp3xvayruwl,delegatee,1060258756,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:03:43Z
# block,280936,,,,
DFUCj1E7yEfzBQdk6echyvs9eKsPzsLFFmgcKmq5o8hyhAtm1,P-avax1nuxae8ad2lwac8dynytsh3f27h7qfmrc9g2zdz,delegator,445309148,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:03:43Z
DFUCj1E7yEfzBQdk6echyvs9eKsPzsLFFmgcKmq5o8hyhAtm1,P-avax1ckakcjcc4pzw52u9leq4g4cpgqylp3xvayruwl,delegatee,9087942,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:03:43Z
# block,280938,,,,
